stock_code,data_points,date_start,date_end,best_C,best_gamma,is_accuracy,is_precision,is_recall,oos_trades,oos_win_rate,oos_total_return_pct,oos_avg_return_pct,oos_max_drawdown_pct,oos_accuracy,oos_precision,oos_recall
601059,600,2023-02-01,2025-07-21,10.0000,0.0500,97.80,92.78,100.00,30,50.00,35.36,1.18,21.85,56.13,38.53,61.76
601061,553,2023-04-10,2025-07-21,100.0000,0.0050,95.50,69.77,100.00,17,64.71,28.70,1.69,12.16,61.86,16.00,52.17
601065,553,2023-04-10,2025-07-21,100.0000,0.0100,95.85,75.00,100.00,14,50.00,-1.60,-0.11,13.29,62.89,4.41,30.00
601066,1720,2018-06-20,2025-07-21,1.0000,0.0500,78.08,63.19,73.48,30,53.33,24.32,0.81,11.47,80.30,19.23,18.29
601068,1668,2018-08-31,2025-07-21,10.0000,0.0500,89.56,77.74,91.29,74,44.59,22.59,0.31,44.27,50.47,15.03,36.75
601069,2309,2015-07-21,2025-07-21,1.0000,0.0500,76.69,50.83,85.71,104,52.88,323.75,3.11,23.16,55.80,31.22,52.89
601077,1390,2019-10-29,2025-07-21,1.0000,0.1000,98.86,71.88,100.00,8,62.50,10.02,1.25,8.43,90.15,37.50,12.50
601083,393,2023-12-05,2025-07-21,100.0000,0.0100,99.48,96.67,100.00,6,66.67,17.08,2.85,1.41,61.54,11.54,10.00
601086,1892,2017-09-29,2025-07-21,100.0000,0.0050,74.57,45.88,80.25,78,46.15,68.66,0.88,24.26,56.10,40.07,40.98
601088,2366,2015-07-21,2025-07-21,100.0000,0.0100,85.84,47.93,96.67,75,53.33,84.53,1.13,26.66,66.49,16.92,32.35
601089,742,2022-06-30,2025-07-21,10.0000,0.0100,84.37,47.27,91.23,19,57.89,28.56,1.50,8.81,71.00,19.44,41.18
601096,380,2023-12-22,2025-07-21,100.0000,0.0100,98.39,92.50,100.00,0,0.00,0.00,0.00,0.00,99.19,0.00,0.00
601098,2430,2015-07-21,2025-07-21,1.0000,0.0500,91.88,46.26,100.00,65,55.38,87.18,1.34,20.75,70.02,22.97,28.24
601099,2414,2015-07-21,2025-07-21,10.0000,0.0100,82.22,51.22,72.97,60,48.33,95.20,1.59,18.70,72.49,24.75,31.01
601100,2395,2015-07-21,2025-07-21,100.0000,0.0100,82.51,71.58,83.77,115,41.74,9.81,0.09,47.34,56.45,31.44,53.63
601101,2325,2015-07-21,2025-07-21,1.0000,0.1000,87.36,66.83,89.39,79,43.04,-23.05,-0.29,41.66,71.84,39.26,54.08
601106,2421,2015-07-21,2025-07-21,100.0000,0.0050,86.45,47.51,81.25,54,42.59,-3.13,-0.06,32.49,76.30,15.46,33.71
601107,2409,2015-07-21,2025-07-21,10.0000,0.0500,96.51,75.25,100.00,64,37.50,-4.88,-0.08,25.54,69.23,18.06,28.67
601108,1874,2017-10-24,2025-07-21,1.0000,0.0500,84.20,59.79,74.34,56,55.36,-2.90,-0.05,21.37,61.63,10.23,40.30
601111,2423,2015-07-29,2025-07-21,100.0000,0.0100,82.21,56.32,90.48,98,46.94,65.30,0.67,32.79,53.72,21.31,44.22
601113,2349,2015-07-21,2025-07-21,10.0000,0.0500,90.64,73.97,93.54,81,48.15,12.96,0.16,25.57,57.89,8.96,16.13
601116,2415,2015-07-21,2025-07-21,100.0000,0.0100,79.82,55.66,84.55,91,40.66,13.17,0.14,41.27,62.90,31.25,26.52
601117,2427,2015-07-21,2025-07-21,1.0000,0.1000,86.92,57.21,95.90,73,42.47,0.33,0.00,32.45,65.85,17.59,20.88
601118,2308,2015-07-21,2025-07-21,10.0000,0.0100,75.48,45.84,78.47,38,44.74,-9.95,-0.26,24.30,78.46,13.91,25.00
601121,569,2023-03-10,2025-07-21,100.0000,0.0050,93.65,69.35,100.00,5,60.00,3.90,0.78,5.90,81.00,22.22,6.06
601126,2430,2015-07-21,2025-07-21,10.0000,0.0500,93.29,78.63,95.51,112,41.96,-1.82,-0.02,53.51,54.87,24.65,35.22
601127,2186,2016-06-15,2025-07-21,1.0000,0.1000,88.10,72.51,85.76,171,40.94,59.71,0.35,56.33,52.07,42.48,69.33
601128,2136,2016-09-30,2025-07-21,10.0000,0.0500,92.49,74.23,96.41,61,40.98,-29.19,-0.48,38.95,70.86,7.73,19.48
601133,553,2023-04-10,2025-07-21,100.0000,0.0050,96.89,87.50,96.08,12,50.00,3.46,0.29,15.70,58.76,21.21,11.48
601136,623,2022-12-22,2025-07-21,10.0000,0.0500,96.68,92.56,98.25,17,58.82,26.96,1.59,9.62,63.06,14.06,25.00
601137,2369,2015-07-21,2025-07-21,10.0000,0.1000,97.53,92.67,98.96,117,41.88,-5.37,-0.05,56.48,58.37,32.28,32.62
601138,1727,2018-06-08,2025-07-21,10.0000,0.0500,97.08,86.53,98.24,51,52.94,90.61,1.78,18.70,58.37,42.74,20.54
601139,2429,2015-07-21,2025-07-21,100.0000,0.0100,87.42,52.91,87.82,77,41.56,25.68,0.33,24.96,62.61,11.31,37.00
601155,2328,2015-12-04,2025-07-21,100.0000,0.0050,73.78,57.33,70.44,129,35.66,-57.74,-0.45,67.31,53.43,32.61,48.74
601156,998,2021-06-09,2025-07-21,10.0000,0.0500,98.56,87.88,100.00,13,46.15,-10.30,-0.79,20.74,68.28,14.29,5.38
601158,2430,2015-07-21,2025-07-21,100.0000,0.0500,99.93,98.41,100.00,20,45.00,-6.92,-0.35,27.59,91.53,11.32,15.38
601162,1633,2018-10-19,2025-07-21,100.0000,0.0100,90.82,70.25,92.39,35,37.14,-10.57,-0.30,25.36,74.44,35.58,28.46
601163,2149,2016-09-09,2025-07-21,100.0000,0.0500,100.00,100.00,100.00,47,46.81,1.03,0.02,17.99,78.85,6.96,10.39
601166,2425,2015-07-21,2025-07-21,100.0000,0.0100,86.98,42.90,97.84,59,50.85,54.94,0.93,20.74,65.29,7.22,22.22
601168,2236,2015-07-21,2025-07-21,100.0000,0.0500,99.38,97.67,100.00,82,43.90,5.80,0.07,40.92,63.67,24.56,28.14
601169,2393,2015-07-21,2025-07-21,10.0000,0.0500,99.64,89.36,100.00,18,72.22,30.54,1.70,11.69,91.83,1.85,4.17
601177,2427,2015-07-21,2025-07-21,10.0000,0.0500,95.62,82.41,95.60,71,47.89,69.46,0.98,20.59,63.94,21.71,15.77
601179,2430,2015-07-21,2025-07-21,10.0000,0.0500,95.90,76.67,98.92,73,34.25,-48.83,-0.67,56.94,69.81,25.85,28.49
601186,2430,2015-07-21,2025-07-21,1.0000,0.1000,91.60,64.24,92.04,57,47.37,36.30,0.64,32.94,70.44,15.08,21.43
601187,1149,2020-10-27,2025-07-21,10.0000,0.0500,98.76,88.41,100.00,3,0.00,-16.06,-5.35,16.06,87.27,0.00,0.00
601188,2428,2015-07-21,2025-07-21,1.0000,0.0500,85.79,43.79,93.08,76,56.58,127.68,1.68,24.65,58.47,17.25,23.79
601198,2425,2015-07-21,2025-07-21,100.0000,0.0050,82.73,48.67,78.21,63,55.56,141.37,2.24,28.06,73.14,17.65,25.00
601199,2415,2015-08-07,2025-07-21,10.0000,0.0100,82.94,43.90,83.08,102,49.02,113.41,1.11,37.29,61.73,34.60,63.76
601200,2017,2017-03-31,2025-07-21,100.0000,0.0050,81.25,39.29,89.80,55,47.27,-1.95,-0.04,22.91,70.47,1.83,20.00
601208,2430,2015-07-21,2025-07-21,100.0000,0.0100,87.22,65.02,94.39,128,45.31,32.23,0.25,41.66,49.47,30.78,55.87
601211,2411,2015-07-21,2025-07-21,100.0000,0.0500,99.79,98.28,100.00,51,58.82,8.33,0.16,23.09,82.28,8.47,14.71
601212,2006,2017-02-15,2025-07-21,100.0000,0.0100,83.72,60.11,84.47,79,44.30,17.10,0.22,24.85,54.06,13.06,41.12
601216,2343,2015-07-21,2025-07-21,1.0000,0.1000,85.91,63.68,83.28,63,41.27,-4.20,-0.07,25.78,73.30,23.37,29.66
601218,2430,2015-07-21,2025-07-21,100.0000,0.0050,82.91,49.63,84.94,87,47.13,46.86,0.54,38.44,65.04,35.51,48.10
601222,2430,2015-07-21,2025-07-21,10.0000,0.0100,69.21,45.76,74.67,111,36.94,-14.99,-0.14,46.65,62.71,31.33,65.99
601225,2430,2015-07-21,2025-07-21,100.0000,0.0100,80.72,56.87,85.47,94,46.81,24.51,0.26,34.84,56.78,25.20,41.33
601226,2430,2015-07-21,2025-07-21,10.0000,0.0500,96.19,72.45,100.00,52,48.08,33.29,0.64,38.98,63.14,32.28,17.47
601228,2019,2017-03-29,2025-07-21,10.0000,0.0500,96.66,77.19,100.00,42,57.14,21.19,0.50,16.99,77.05,9.27,25.00
601229,2108,2016-11-16,2025-07-21,10.0000,0.1000,99.67,93.10,100.00,14,78.57,44.18,3.16,2.29,94.73,5.88,3.57
601231,2420,2015-07-21,2025-07-21,100.0000,0.0500,99.72,99.34,99.78,92,45.65,33.69,0.37,26.10,63.83,23.64,29.90
601233,2428,2015-07-21,2025-07-21,10.0000,0.0100,68.67,51.31,72.61,84,42.86,-14.90,-0.18,36.25,58.90,17.42,39.74
601236,1460,2019-07-05,2025-07-21,100.0000,0.1000,100.00,100.00,100.00,44,45.45,15.55,0.35,21.29,72.30,17.39,25.32
601238,2420,2015-07-21,2025-07-21,10.0000,0.0500,91.84,74.13,96.44,99,30.30,-66.13,-0.67,76.00,54.68,12.37,35.82
601279,1034,2021-04-15,2025-07-21,100.0000,0.0050,86.51,67.05,85.51,54,38.89,0.95,0.02,33.60,60.36,32.70,53.06
601288,2430,2015-07-21,2025-07-21,100.0000,0.0100,95.62,42.59,100.00,39,48.72,32.79,0.84,5.42,87.08,3.75,6.25
601298,1569,2019-01-21,2025-07-21,100.0000,0.0500,100.00,100.00,100.00,19,42.11,-0.94,-0.05,16.95,81.33,20.00,10.59
601311,2428,2015-07-21,2025-07-21,1.0000,0.0500,81.54,53.85,78.57,62,37.10,-16.60,-0.27,30.51,75.32,31.82,39.13
601318,2430,2015-07-21,2025-07-21,100.0000,0.0500,100.00,100.00,100.00,47,38.30,-11.59,-0.25,20.49,79.45,14.16,14.16
601319,1619,2018-11-16,2025-07-21,100.0000,0.0100,89.67,55.87,98.35,36,44.44,-10.26,-0.28,22.65,63.87,7.88,15.29
601326,1924,2017-08-16,2025-07-21,100.0000,0.0050,85.34,45.66,86.43,35,51.43,16.48,0.47,16.57,82.88,7.92,19.05
601328,2430,2015-07-21,2025-07-21,10.0000,0.0500,99.36,84.21,100.00,24,58.33,-8.19,-0.34,13.44,90.89,0.00,0.00
601330,1726,2018-06-11,2025-07-21,100.0000,0.0050,83.18,56.57,81.55,23,52.17,11.20,0.49,13.27,84.92,18.09,42.50
601333,2430,2015-07-21,2025-07-21,100.0000,0.0500,99.86,98.60,100.00,40,30.00,-31.89,-0.80,37.43,78.60,16.67,8.67
601336,2430,2015-07-21,2025-07-21,100.0000,0.0050,78.88,51.77,69.75,68,38.24,12.67,0.19,38.62,67.16,23.79,28.27
601339,2429,2015-07-21,2025-07-21,100.0000,0.0500,99.93,99.52,100.00,65,41.54,-19.26,-0.30,32.45,74.68,19.59,19.46
601360,2308,2015-07-21,2025-07-21,100.0000,0.0050,78.84,52.64,74.59,78,44.87,41.44,0.53,34.36,67.19,27.39,35.68
601366,2006,2017-04-12,2025-07-21,10.0000,0.1000,99.57,96.09,100.00,27,44.44,-26.48,-0.98,32.94,84.52,6.45,6.06
601368,2424,2015-07-21,2025-07-21,100.0000,0.0100,94.48,56.18,100.00,49,55.10,11.25,0.23,22.99,78.77,10.45,14.89
601369,2390,2015-07-21,2025-07-21,100.0000,0.1000,100.00,100.00,100.00,62,43.55,23.51,0.38,36.28,73.49,20.15,16.27
601375,2075,2017-01-03,2025-07-21,100.0000,0.0500,99.67,98.31,100.00,43,37.21,2.44,0.06,19.98,80.05,13.40,14.61
601377,2412,2015-07-21,2025-07-21,1.0000,0.1000,88.19,64.19,86.62,64,39.06,-37.87,-0.59,49.81,75.45,16.47,24.14
601388,2284,2015-07-21,2025-07-21,1.0000,0.0500,73.42,53.35,73.78,88,34.09,-42.37,-0.48,49.11,61.85,22.01,31.38
601390,2351,2015-07-21,2025-07-21,10.0000,0.0500,95.91,72.16,98.59,46,41.30,-22.43,-0.49,26.76,77.00,13.89,11.36
601398,2430,2015-07-21,2025-07-21,10.0000,0.0500,98.73,79.78,100.00,31,61.29,46.55,1.50,7.44,87.61,6.10,11.11
601399,1241,2020-06-08,2025-07-21,100.0000,0.0050,85.90,48.39,96.77,31,48.39,3.37,0.11,18.26,66.10,13.79,37.04
601456,1185,2020-07-31,2025-07-21,100.0000,0.0100,92.97,78.92,94.81,43,41.86,-17.07,-0.40,29.10,60.76,24.63,30.84
601500,2138,2016-09-19,2025-07-21,100.0000,0.0500,100.00,100.00,100.00,52,46.15,13.53,0.26,18.30,75.36,25.41,21.53
601512,1352,2019-12-20,2025-07-21,100.0000,0.0100,94.54,65.57,100.00,34,50.00,24.03,0.71,16.05,78.56,16.05,23.64
601515,2422,2015-07-21,2025-07-21,10.0000,0.0500,96.60,84.81,97.03,73,34.25,-33.78,-0.46,59.48,65.46,28.30,25.75
601518,2387,2015-07-21,2025-07-21,10.0000,0.0500,95.11,70.31,100.00,51,66.67,175.56,3.44,13.09,73.57,18.01,20.42
601519,2411,2015-07-21,2025-07-21,1.0000,0.1000,84.83,64.08,80.24,75,48.00,33.62,0.45,33.06,65.85,28.57,24.89
601528,987,2021-06-25,2025-07-21,10.0000,0.0500,96.73,82.83,98.80,19,47.37,7.65,0.40,12.10,70.30,5.68,16.13
601555,2416,2015-07-21,2025-07-21,100.0000,0.0050,82.23,53.67,82.98,66,43.94,30.10,0.46,37.97,71.46,13.97,31.07
601566,2430,2015-07-21,2025-07-21,10.0000,0.0050,80.58,37.98,74.33,117,37.61,-40.94,-0.35,62.37,45.97,19.13,54.89
601567,2430,2015-07-21,2025-07-21,10.0000,0.0100,81.64,48.43,81.38,111,44.14,6.85,0.06,37.11,55.83,35.19,46.33
601568,1154,2020-10-20,2025-07-21,10.0000,0.0500,99.85,97.06,100.00,14,21.43,-24.11,-1.72,24.11,83.64,0.00,0.00
601577,1651,2018-09-26,2025-07-21,100.0000,0.0100,90.82,54.97,99.06,31,51.61,9.73,0.31,13.89,79.15,7.37,13.73
601579,2430,2015-07-21,2025-07-21,10.0000,0.0100,83.26,48.34,70.80,85,47.06,70.81,0.83,29.63,63.98,25.71,35.29
601588,2430,2015-07-21,2025-07-21,1.0000,0.1000,92.58,70.33,92.95,59,42.37,-17.43,-0.30,41.73,71.93,30.00,27.98
601595,2166,2016-08-17,2025-07-21,1.0000,0.1000,88.23,64.44,94.14,81,40.74,-17.44,-0.22,38.89,53.64,32.38,26.07
601598,1576,2019-01-18,2025-07-21,100.0000,0.0100,89.81,66.67,96.05,50,44.00,-2.40,-0.05,43.70,57.05,16.81,39.60
601599,2356,2015-07-21,2025-07-21,100.0000,0.0050,76.73,51.46,79.04,87,41.38,-14.34,-0.16,33.30,61.20,29.01,36.64
601600,2321,2015-07-21,2025-07-21,100.0000,0.0100,88.81,71.79,87.96,86,53.49,70.82,0.82,30.50,58.38,23.72,35.07
601601,2430,2015-07-21,2025-07-21,100.0000,0.0100,82.42,54.58,94.59,93,48.39,26.55,0.29,27.55,57.31,23.46,55.31
601606,1687,2018-08-06,2025-07-21,100.0000,0.0050,76.80,61.35,79.62,60,56.67,176.45,2.94,15.98,60.28,25.85,33.54
601607,2430,2015-07-21,2025-07-21,100.0000,0.0100,87.85,50.15,94.22,67,50.75,-2.38,-0.04,28.91,66.10,5.45,20.00
601608,2353,2015-07-21,2025-07-21,100.0000,0.0500,98.90,94.38,100.00,67,35.82,-36.54,-0.55,40.20,73.63,20.45,26.28
601609,1272,2020-04-22,2025-07-21,100.0000,0.0500,100.00,100.00,100.00,18,55.56,-1.06,-0.06,22.50,76.30,17.65,11.11
601611,2215,2016-06-06,2025-07-21,100.0000,0.1000,100.00,100.00,100.00,58,39.66,-27.83,-0.48,35.95,75.41,13.46,21.65
601615,1573,2019-01-23,2025-07-21,100.0000,0.0100,83.91,77.24,82.37,76,43.42,-27.15,-0.36,56.38,42.69,17.17,60.58
601616,2421,2015-07-21,2025-07-21,1.0000,0.1000,91.99,67.72,95.11,65,49.23,30.14,0.46,17.82,65.67,23.64,36.52
601618,2358,2015-07-21,2025-07-21,10.0000,0.0100,78.35,41.15,77.13,68,32.35,-28.83,-0.42,36.99,63.54,10.21,26.85
601619,1814,2017-07-20,2025-07-21,100.0000,0.0500,99.90,99.67,100.00,42,40.48,-26.89,-0.64,31.40,74.93,10.08,18.06
601628,2430,2015-07-21,2025-07-21,100.0000,0.0100,83.69,53.27,90.77,77,49.35,58.30,0.76,22.94,64.94,23.11,32.28
601633,2423,2015-07-21,2025-07-21,10.0000,0.0050,74.20,55.33,60.44,88,40.91,-10.18,-0.12,42.64,63.16,22.66,28.02
601636,2430,2015-07-21,2025-07-21,100.0000,0.1000,100.00,100.00,100.00,97,40.21,-13.49,-0.14,54.63,62.92,27.24,34.08
601658,1360,2019-12-10,2025-07-21,100.0000,0.0500,100.00,100.00,100.00,25,40.00,5.46,0.22,21.23,79.84,4.17,7.89
601665,992,2021-06-18,2025-07-21,100.0000,0.0100,98.19,75.00,100.00,14,57.14,4.06,0.29,15.89,75.61,8.11,5.08
601666,2430,2015-07-21,2025-07-21,10.0000,0.0500,94.92,82.22,97.37,69,44.93,47.43,0.69,30.90,64.09,25.13,19.67
601668,2430,2015-07-21,2025-07-21,1.0000,0.1000,90.25,56.38,95.45,62,41.94,-2.25,-0.04,29.34,69.28,5.03,6.98
601669,2421,2015-07-21,2025-07-21,100.0000,0.0100,90.92,56.54,90.74,62,48.39,17.63,0.28,40.54,70.46,22.68,25.58
601677,2430,2015-07-21,2025-07-21,1.0000,0.1000,86.72,63.07,94.50,95,38.95,-31.12,-0.33,42.65,59.64,23.13,32.87
601678,2426,2015-07-21,2025-07-21,1.0000,0.1000,82.52,62.52,88.22,70,37.14,-56.19,-0.80,64.11,74.76,17.86,31.25
601686,1121,2020-12-04,2025-07-21,10.0000,0.0500,99.21,94.05,100.00,15,46.67,22.91,1.53,5.10,85.75,18.92,18.92
601688,2430,2015-07-21,2025-07-21,100.0000,0.0100,84.46,55.13,91.32,76,51.32,35.24,0.46,29.10,66.84,12.50,28.70
601689,2420,2015-07-21,2025-07-21,1.0000,0.0500,76.67,64.17,75.00,155,43.87,43.92,0.28,53.94,54.79,42.05,68.05
601696,1311,2020-02-26,2025-07-21,100.0000,0.0100,88.31,61.90,94.89,34,41.18,-1.91,-0.06,28.61,69.62,17.21,29.58
601698,1471,2019-06-28,2025-07-21,10.0000,0.0500,92.38,80.99,93.83,69,42.03,-5.19,-0.08,38.36,56.15,23.89,28.29
601699,2411,2015-07-21,2025-07-21,0.1000,0.0100,69.94,44.68,50.13,81,41.98,-21.75,-0.27,56.30,60.94,35.78,45.35
601700,2237,2015-07-21,2025-07-21,100.0000,0.0100,79.08,54.98,85.71,92,51.09,26.34,0.29,39.96,53.29,19.79,42.61
601702,1179,2020-09-07,2025-07-21,100.0000,0.1000,100.00,100.00,100.00,53,39.62,-14.23,-0.27,32.36,56.31,22.77,54.76
601717,2235,2015-07-21,2025-07-21,100.0000,0.0100,85.99,66.42,85.40,75,36.00,-43.00,-0.57,53.94,62.24,17.75,23.03
601718,2430,2015-07-21,2025-07-21,10.0000,0.0050,77.90,38.04,62.22,59,47.46,23.72,0.40,26.24,68.22,9.87,18.18
601727,2171,2015-07-21,2025-07-21,10.0000,0.0500,95.56,80.63,96.68,69,47.83,-5.83,-0.08,26.68,61.71,10.27,23.89
601728,947,2021-08-20,2025-07-21,100.0000,0.0500,100.00,100.00,100.00,26,42.31,0.05,0.00,15.79,67.52,1.41,2.22
601766,2420,2015-07-21,2025-07-21,10.0000,0.0500,96.24,72.54,100.00,44,36.36,-8.68,-0.20,22.86,79.04,14.06,17.14
601777,2422,2015-07-21,2025-07-21,100.0000,0.0050,79.94,59.46,80.84,105,39.05,52.95,0.50,40.64,58.98,32.03,49.60
601778,1256,2020-05-19,2025-07-21,10.0000,0.0500,96.48,87.56,99.41,37,29.73,-29.94,-0.81,40.10,69.05,15.32,24.29
601788,2430,2015-07-21,2025-07-21,100.0000,0.0100,86.65,58.93,86.33,66,54.55,88.26,1.34,20.65,73.73,21.74,27.78
601789,2327,2015-08-13,2025-07-21,1.0000,0.1000,88.55,64.89,91.39,106,40.57,19.09,0.18,31.98,62.68,34.31,43.57
601798,2368,2015-07-21,2025-07-21,100.0000,0.0500,99.56,97.94,100.00,78,37.18,-42.46,-0.54,64.25,60.43,28.35,19.64
601799,2420,2015-07-21,2025-07-21,10.0000,0.0050,69.36,45.86,67.53,136,40.44,-7.94,-0.06,36.65,50.74,28.21,72.15
601800,2430,2015-07-21,2025-07-21,100.0000,0.0500,99.86,99.14,100.00,66,33.33,-38.10,-0.58,52.13,61.02,14.69,18.46
601801,2409,2015-07-21,2025-07-21,1.0000,0.0500,84.46,47.55,87.50,102,46.08,10.65,0.10,32.99,57.80,23.48,41.87
601808,2430,2015-07-21,2025-07-21,10.0000,0.0500,95.48,83.64,96.50,82,37.80,-26.27,-0.32,40.89,66.63,18.75,27.27
601811,2173,2016-08-08,2025-07-21,100.0000,0.0500,99.84,98.93,100.00,42,50.00,19.97,0.48,20.85,75.53,21.62,16.78
601816,1334,2020-01-16,2025-07-21,100.0000,0.0050,84.30,39.90,100.00,35,42.86,4.28,0.12,16.32,55.14,3.79,25.00
601818,2419,2015-07-21,2025-07-21,10.0000,0.1000,99.86,98.06,100.00,22,54.55,-4.21,-0.19,17.46,91.38,0.00,0.00
601825,948,2021-08-19,2025-07-21,100.0000,0.0500,100.00,100.00,100.00,3,66.67,3.83,1.28,0.98,80.11,0.00,0.00
601827,1243,2020-06-05,2025-07-21,10.0000,0.0500,98.44,86.08,100.00,24,25.00,-16.66,-0.69,21.21,82.55,3.85,5.88
601828,1814,2018-01-17,2025-07-21,1.0000,0.0500,84.51,43.80,86.92,45,44.44,17.62,0.39,21.74,69.20,22.93,27.69
601838,1810,2018-01-31,2025-07-21,100.0000,0.0500,100.00,100.00,100.00,34,44.12,-3.58,-0.11,26.00,79.89,8.22,7.59
601857,2430,2015-07-21,2025-07-21,100.0000,0.0500,100.00,100.00,100.00,27,55.56,37.97,1.41,9.56,78.28,21.43,6.94
601858,2064,2017-01-18,2025-07-21,10.0000,0.1000,99.16,96.36,100.00,47,38.30,-21.34,-0.45,38.61,59.27,24.24,8.76
601860,1587,2019-01-03,2025-07-21,10.0000,0.0500,98.13,85.96,98.99,10,60.00,10.25,1.02,5.49,92.59,37.50,23.08
601865,1561,2019-02-15,2025-07-21,100.0000,0.0100,87.14,83.61,88.44,84,29.76,-47.71,-0.57,51.46,56.95,30.51,54.97
601866,2322,2015-07-21,2025-07-21,100.0000,0.0100,89.64,63.98,89.57,58,24.14,-53.28,-0.92,53.28,66.70,6.93,15.84
601868,922,2021-09-28,2025-07-21,100.0000,0.0050,93.93,51.56,100.00,14,42.86,10.63,0.76,8.68,84.46,5.56,9.52
601869,1698,2018-07-20,2025-07-21,100.0000,0.0100,88.63,71.86,88.33,65,47.69,33.46,0.51,25.63,66.41,34.05,39.38
601872,2330,2015-07-21,2025-07-21,100.0000,0.0500,99.71,98.70,100.00,101,43.56,4.95,0.05,34.71,63.05,36.36,38.61
601877,2338,2015-11-27,2025-07-21,10.0000,0.0050,68.68,38.63,79.66,59,28.81,-47.26,-0.80,51.87,71.59,22.81,38.81
601878,1961,2017-06-26,2025-07-21,100.0000,0.0100,83.07,56.52,86.67,66,45.45,20.85,0.32,35.76,62.48,18.68,39.02
601880,2413,2015-07-21,2025-07-21,100.0000,0.0500,98.65,88.20,100.00,56,42.86,4.38,0.08,22.87,80.49,9.03,20.00
601881,2061,2017-01-23,2025-07-21,100.0000,0.1000,100.00,100.00,100.00,44,59.09,181.63,4.13,12.10,70.77,20.83,11.30
601882,2112,2016-11-07,2025-07-21,100.0000,0.0100,83.18,65.77,84.73,90,41.11,8.42,0.09,39.77,57.28,21.45,30.73
601886,2429,2015-07-21,2025-07-21,1.0000,0.0500,87.92,59.23,75.89,72,36.11,-26.50,-0.37,41.79,63.56,14.22,15.54
601888,2430,2015-07-21,2025-07-21,10.0000,0.0500,89.19,76.86,90.95,113,35.40,-56.25,-0.50,64.82,62.08,25.82,51.65
601890,2430,2015-07-21,2025-07-21,100.0000,0.0050,76.69,47.19,74.92,104,46.15,104.23,1.00,24.75,57.31,31.60,36.40
601898,2430,2015-07-21,2025-07-21,10.0000,0.0500,96.40,83.08,96.86,61,50.82,67.50,1.11,24.80,68.64,24.82,15.56
601899,2424,2015-07-21,2025-07-21,100.0000,0.0100,88.03,70.18,88.70,87,52.87,96.55,1.11,19.83,53.72,23.06,39.04
601900,2176,2016-02-15,2025-07-21,100.0000,0.0050,85.99,42.31,90.98,107,45.79,-6.93,-0.06,58.33,55.52,29.19,48.87
601901,2417,2015-07-21,2025-07-21,100.0000,0.0100,85.01,59.07,81.14,58,46.55,33.95,0.59,29.22,72.52,23.97,43.94
601908,2430,2015-07-21,2025-07-21,10.0000,0.0500,91.88,79.65,94.60,108,46.30,73.76,0.68,40.87,70.55,41.67,54.82
601916,1364,2019-11-26,2025-07-21,100.0000,0.0500,100.00,100.00,100.00,9,55.56,9.51,1.06,5.63,90.54,13.33,14.81
601918,2416,2015-07-21,2025-07-21,100.0000,0.0100,87.99,65.03,88.07,78,43.59,3.45,0.04,40.83,61.24,19.62,25.62
601919,2288,2015-07-21,2025-07-21,10.0000,0.0500,91.95,81.43,92.18,65,44.62,-29.54,-0.45,40.84,57.88,8.42,19.69
601921,967,2021-07-23,2025-07-21,1.0000,0.0500,90.71,55.96,96.83,25,52.00,11.42,0.46,17.50,62.40,23.08,15.00
601928,2430,2015-07-21,2025-07-21,1.0000,0.0500,88.98,45.39,93.89,95,38.95,-37.69,-0.40,42.89,48.31,17.11,27.31
601929,2430,2015-07-21,2025-07-21,100.0000,0.1000,100.00,100.00,100.00,47,46.81,21.14,0.45,19.39,69.92,21.74,8.62
601933,2418,2015-07-21,2025-07-21,100.0000,0.0100,83.31,50.23,91.56,71,33.80,3.16,0.04,47.78,67.55,30.60,40.80
601939,2430,2015-07-21,2025-07-21,10.0000,0.0500,97.25,75.32,100.00,37,45.95,-9.14,-0.25,20.40,84.22,1.87,4.35
601949,1921,2017-08-21,2025-07-21,100.0000,0.1000,100.00,100.00,100.00,63,44.44,28.01,0.44,25.75,65.72,23.19,17.78
601952,1989,2017-05-15,2025-07-21,100.0000,0.0100,85.66,67.82,85.28,51,45.10,11.85,0.23,20.46,74.61,9.70,25.81
601956,1106,2020-12-25,2025-07-21,100.0000,0.0100,93.72,59.38,100.00,14,57.14,5.62,0.40,11.45,64.10,16.00,6.96
601958,2430,2015-07-21,2025-07-21,10.0000,0.0500,93.64,73.77,97.95,77,53.25,79.02,1.03,19.17,66.00,23.01,28.65
601963,1077,2021-02-05,2025-07-21,100.0000,0.0500,100.00,100.00,100.00,6,50.00,9.34,1.56,8.89,82.88,35.29,9.38
601965,2430,2015-07-21,2025-07-21,100.0000,0.0100,83.76,61.78,89.40,120,40.83,-1.63,-0.01,39.53,50.64,25.76,49.17
601966,2177,2016-07-06,2025-07-21,10.0000,0.0100,78.09,51.63,71.03,83,32.53,-54.08,-0.65,55.18,62.51,20.58,48.12
601968,2409,2015-07-21,2025-07-21,1.0000,0.1000,86.53,64.48,89.91,71,42.25,13.55,0.19,37.01,62.93,18.36,36.36
601969,2419,2015-07-21,2025-07-21,100.0000,0.0100,82.97,66.54,84.26,94,42.55,2.33,0.02,51.58,65.85,32.00,45.07
