stock_code,data_points,date_start,date_end,length0,p1,p2,p3,in_sample_return_pct,out_of_sample_return_pct,full_return_pct
603082,349,2024-01-30,2025-07-21,3,5,13,14,57.81,-11.63,33.25
603083,1867,2017-11-10,2025-07-21,4,7,5,13,-41.43,151.59,110.16
603085,2409,2015-07-21,2025-07-21,10,14,8,15,36.43,22.44,55.29
603086,1991,2017-05-11,2025-07-21,4,4,8,9,-15.74,10.97,3.07
603087,1229,2020-06-29,2025-07-21,6,6,13,3,0.98,5.27,4.62
603088,2413,2015-07-21,2025-07-21,8,4,6,15,18.67,85.28,101.06
603089,2058,2017-01-26,2025-07-21,6,7,11,12,-81.18,92.96,11.35
603090,2100,2016-08-31,2025-07-21,15,3,11,6,-2.21,35.48,39.04
603091,200,2024-09-20,2025-07-21,5,3,5,2,-5.64,43.56,26.34
603093,1426,2019-08-30,2025-07-21,7,2,2,13,41.97,35.61,43.89
603095,1277,2020-04-15,2025-07-21,15,13,15,10,-17.90,-41.02,-55.24
603096,2002,2017-04-25,2025-07-21,11,8,6,11,11.41,-13.88,-1.40
603097,776,2022-05-12,2025-07-21,3,12,11,4,73.29,6.61,58.41
603098,2085,2016-12-16,2025-07-21,11,3,9,4,212.29,-7.60,203.54
603099,2430,2015-07-21,2025-07-21,7,2,5,3,-33.04,110.84,67.16
603100,2392,2015-07-21,2025-07-21,3,8,7,12,92.89,62.67,155.62
603101,2237,2016-05-06,2025-07-21,15,15,11,9,-73.37,14.44,-91.18
603102,843,2022-01-25,2025-07-21,9,15,3,15,9.46,-3.83,2.82
603103,1888,2017-10-12,2025-07-21,12,8,4,15,-13.11,15.77,10.39
603105,1707,2018-07-09,2025-07-21,14,9,10,2,104.44,-26.61,75.14
603106,1898,2017-09-20,2025-07-21,8,15,15,13,-9.96,103.17,90.64
603107,417,2023-11-01,2025-07-21,3,2,2,14,20.93,0.46,8.27
603108,2296,2015-07-21,2025-07-21,12,3,11,15,81.57,111.62,189.74
603109,1345,2019-12-31,2025-07-21,15,11,15,14,41.39,21.15,63.69
603110,1885,2017-10-13,2025-07-21,3,7,5,15,92.87,64.26,142.24
603111,2285,2015-09-18,2025-07-21,8,13,11,9,-7.97,-8.34,-15.15
603112,1171,2020-09-17,2025-07-21,6,4,9,13,16.24,11.87,29.50
603113,1991,2017-05-11,2025-07-21,3,8,11,8,49.91,4.10,55.47
603115,1441,2019-08-09,2025-07-21,5,12,9,14,27.66,52.31,69.26
603116,2428,2015-07-21,2025-07-21,11,5,5,10,-10.27,-0.35,-11.61
603117,2414,2015-07-21,2025-07-21,4,2,3,9,28.71,120.31,149.02
603118,2419,2015-07-21,2025-07-21,6,11,8,5,104.11,126.05,226.32
603119,477,2023-08-01,2025-07-21,4,7,12,15,30.83,32.30,62.42
603120,65,2025-04-16,2025-07-21,9,14,2,2,0.00,-2.47,-2.47
603121,1581,2019-01-11,2025-07-21,13,11,2,2,-16.33,131.23,108.99
603122,832,2022-02-16,2025-07-21,7,4,2,7,8.57,10.88,17.91
603123,2419,2015-07-21,2025-07-21,4,12,13,13,39.54,181.23,219.58
603124,83,2025-03-20,2025-07-21,4,6,2,8,1.28,7.29,8.57
603125,553,2023-04-10,2025-07-21,15,11,13,10,-14.58,-44.10,-54.59
603126,2371,2015-07-21,2025-07-21,3,13,5,9,48.97,-31.12,5.74
603127,1917,2017-08-25,2025-07-21,11,3,7,3,128.15,54.97,204.10
603128,2314,2015-11-24,2025-07-21,4,2,5,14,164.09,-44.48,119.07
603129,1922,2017-08-18,2025-07-21,4,2,15,13,208.90,61.55,272.92
603130,647,2022-11-18,2025-07-21,3,2,13,10,-32.29,78.34,44.00
603131,2126,2016-06-07,2025-07-21,10,15,14,15,131.09,-20.13,93.33
603132,828,2022-02-22,2025-07-21,3,2,6,2,-1.13,-52.34,-50.34
603135,553,2023-04-10,2025-07-21,9,7,13,15,9.52,12.05,21.57
603136,1894,2017-09-27,2025-07-21,14,14,13,14,78.51,-22.11,9.07
603137,546,2023-04-19,2025-07-21,4,2,10,4,-5.39,38.72,33.54
603138,2036,2017-03-06,2025-07-21,7,6,13,3,67.75,15.42,94.83
603139,2002,2017-04-21,2025-07-21,4,5,5,10,-40.58,70.53,39.51
603150,844,2022-01-24,2025-07-21,9,6,14,7,-11.14,39.00,20.73
603151,661,2022-10-19,2025-07-21,4,5,13,4,18.97,138.88,160.23
603153,572,2023-03-13,2025-07-21,3,6,5,13,-0.92,-9.32,-13.05
603155,1183,2020-09-01,2025-07-21,12,3,7,9,33.48,-46.48,-15.39
603156,1802,2018-02-12,2025-07-21,3,2,15,15,-44.06,23.12,-20.95
603158,2394,2015-07-21,2025-07-21,11,15,15,15,31.35,-23.42,10.85
603159,2167,2016-08-12,2025-07-21,5,14,10,5,-48.30,9.62,-38.67
603160,2120,2016-10-17,2025-07-21,11,2,7,14,65.22,8.95,74.17
603161,1818,2018-01-05,2025-07-21,5,5,14,11,-8.58,-12.03,-60.16
603162,560,2023-03-29,2025-07-21,14,14,2,7,-17.95,-35.98,-52.04
603163,673,2022-10-13,2025-07-21,15,15,7,12,34.99,5.10,40.09
603165,2064,2017-01-17,2025-07-21,3,5,4,3,44.93,17.55,60.68
603166,2428,2015-07-21,2025-07-21,3,3,8,5,35.67,47.58,57.63
603167,2430,2015-07-21,2025-07-21,3,10,6,15,21.41,-31.26,-10.16
603168,2404,2015-07-21,2025-07-21,7,14,6,15,72.08,-6.02,68.54
603169,2346,2015-07-21,2025-07-21,8,2,12,9,52.83,12.60,33.59
603170,731,2022-07-15,2025-07-21,15,15,5,8,-17.56,-10.77,-28.33
603171,984,2021-06-30,2025-07-21,15,11,15,9,36.66,9.44,33.13
603172,534,2023-05-10,2025-07-21,6,15,14,13,29.62,-26.48,-20.82
603173,602,2023-01-30,2025-07-21,3,2,11,10,27.28,96.93,125.40
603176,859,2021-12-31,2025-07-21,13,10,8,9,-11.44,85.26,63.78
603177,2050,2017-02-07,2025-07-21,8,10,15,15,102.56,-44.99,37.68
603178,2020,2017-03-28,2025-07-21,4,9,2,6,-17.26,75.42,58.17
603179,2027,2017-03-17,2025-07-21,5,4,11,12,92.79,-22.94,56.97
603180,1990,2017-05-12,2025-07-21,3,4,11,14,117.50,9.17,121.03
603181,1918,2017-08-24,2025-07-21,7,3,13,13,61.66,11.28,55.96
603182,691,2022-09-09,2025-07-21,4,2,13,13,3.20,10.08,13.28
603183,1904,2017-09-05,2025-07-21,10,7,7,4,-102.37,-36.68,-136.94
603185,1589,2018-12-28,2025-07-21,6,9,14,11,253.45,2.01,254.82
603186,2075,2017-01-03,2025-07-21,15,15,15,7,68.51,6.12,69.42
603187,1610,2018-11-29,2025-07-21,15,2,15,7,17.89,-13.88,4.14
